image,text
/content/processed/156.png,"اردوڈوف
اردوفوئٹٹ انسشا لکر ےکا سب سے موترطیقہ یہ ےک پک اردوا تال 'اضٹا لک ری رٹپاک اردواقٹال ہے
اردوفوٹ کے ساتۂساتھاردو کے تلق دنر یں تی اردوکی ہوڈ ل ےآ لوٹ وغی روبھی خردینو دانٹال ہو چایں گے جس
ےآپ بر ایت سای سے ادا یس گے یکول ہلا +ائی نیل اور جوف دفیرہوج بھی ارگ گیل گے۔
اگرآپ اردوگ ٹل بجاےص رک نتراندازئی بڑھنا چاے ہیں7 ریچ دے گن لنک سے 'اردوفوٹف انسٹال ران لوڑ
ری اور برا ےکیٹ پراشا لکرلل- 1 مم َ‫
”'اردوفوئٹ انال یہاں نے( ون لو کی
رخ ال تن ارد خی شال ہیں جن یرداپ جوگہ پا یی ارددوالو ںکا وف
ےاور* پھر “رپ رالوں 7 رز سے میں ان ئن کے ساتح دس ات ھ ایک
یی ئیل پزریضتلق فؤر بھی شال ہے ”کیل درو ض تق ایگ ضتقلق وف ےجس ےآ پکرار دص
ای کیل لی ناحول میسر؟ تا ہے اورک رای نتر ۓگیششی میہا نظ رآ رجی سے ارد وفوٹ انٹالانسشا لکرنے
کے بعد پ تام ارددد یب سائیٹسپہترانداز یں ملا ہیس گے۔
یدراردوک تلق معلومات کے لے یہاں ویکھییں۔"
/content/processed/157.png,"۳ ہم حر ۱۱ہ
سا کے ود ڈراہ
و و یی
ایی وی۷ سے تتوں میرک ففو دن مژی
و فی مت
لاخ ‎٦‏ امفھہوی
ای تم صداویب

ے سو ضر فی و مور رو بی اط
قش
و رم یں سا
نیپس و ا
مر مد ہی نو لئ ہے ہے"
/content/processed/158.png,"8٤ا7۱‏ ٣۵٣ا‏ ایک متب ول پلیٹ فارم ہے جہہاں صار ٹین ایک یمج پراردو ضتعیق زوس رضین

اردوفوشٹ ڈائون لوڈ کے بہت ری نآ یجن جلا٘ شکر کت ہیں_ ارد و تلق صرف ایک فونٹ اسٹائل می بللہ ایک

نافع ضاخت ے ج پاکستان اوردنیاہھ میں اردوز با نکی خوبصورث یکی نما تن درگ یکر لے

سکم لگا میڈ یس آپ ار دو ضفتلبق فو کے بارے میں ہ رو معلومات حاصل کر گے جن میس ان کے

اتال, فواکراورانڑیں مفت ڈائن لوڈکرنے کے طر یی شائل کیںں۔ چا ےپ ڈ یز ئن ہو ءکدا ری ءطالب

علم بابش یہ مضمو نآ پکواعخاد کے ساقع بہت بن فونٹ ختخ بکھرنے ٹیل درد ےگا۔ ‎0٣‏
‎0۲۷١۱۱۵۲٥۱٣۶٤5‏ سی"
/content/processed/159.png,"رو .ھا کہ
یں لد ےرت :
۱ ×ط /
2 یھ
َٰ .یم ”ضص.>.
.۰ ا

نر ) ےسب
سے ہا ٴ ”کور
۱"
/content/processed/160.png,"نو کی منصوہہ ہناد یحق ھکار وب دہارن گی
,0"" ھ۸
فو ںکی منصوہ بند کی تقیفق تکاروب دہارن گی"
/content/processed/161.png,"چماروں کا کنب تھا اورسارے گاؤں میں ہدنام ۔گھیسواک دن کام کرتاتوتین دن آرام ۔ مادھواتناکام
چورتھا

کہ گہنٹہ بھرکام کرتاتوگمننہ بھرچلم ہیتا۔ اسط اہہیں کوئی رکھتا ہی نہیں تھا۔ گھ رمیں منٔھی بھراناج بنی
موجود ہوقوان کے لی کامکرنے کی قسم تھی ۔ جب دوایک فاتے ہوجا توگھیسودرختوں پرچڑم
کرلکریاں توڑلاتا اورمادھوبازارمیں بیچآتا۔ اورجب تک وہ ہے رت دوتوں ادھرادھ رمارے مارے
پھرتے۔ جب فاتے کی نوبتآ جات توپھرلکریاں توڑتے یاکوئی مزدوری تلاش کرت ۔گاؤں میں کام کی
کمی نہ تھی ۔ کاشتکاروں کاگاؤں تھا۔ محنتیآدمی کے لن پاچاس کام تے ۔ مگران دونوں کولوگ اسی
وقت بلاتے جب دوآدمیوں بے ایک کاکام پاکراٹی قناعت کرلیے کے سوا اورکوئی چارہ نه ہوتا۔
کاش دونوں سادھو ہوے توانہیں قناعت اورتوقّل کے لٹ ضبطِ نفس کی مطلق ضرورت نە ہوق۔ یه
ان کی خلقی صفت تمی۔ عجیب زندگ تھی ان لوگوں کی ۔ گرمیں مٹی کے دوچاربرتنوں کے سواکوئی
ثا'ہ نہیں بفط چیٹھروں سے اپنی عریان ڈھان ہوئے ؛دنیاکی فکروں سے آزاد: قرض سے لدے ہوئے
۔گالیاں بی کھاتے تق مگرکوئی غم نہیں ۔ مسکین ان کہ وصولی کی مطلق امّید نە ہوے پربٹی لوگ
انہیں کچ نه کچ قرض دے دیق تلع مثریاآلوکی فصل میں کھیتوں سے مئریاآلواکھاڑلاے اوریھون
بھون کرکھاتے یادس پانج اوک توڑلاتے اورراتوں کوچوسے ۔گیسونے اسی زاہدانہ اندازتے ساٹھ
سال کی عمرکاٹ دی اورمادھوبفی سعادتمند بیٹ کی طرح باپ کے نقش قدم پرچل رہا تھا۔ بلکہ اس
کانام اوخی روشن کرریا تھا۔"
/content/processed/163.png,"٭78 5۸1۸8 ۸۷۷۵۲۸۱

5ا 0٢۲9نا ‎))٥۵٢‏ طام 0338۲3 ‎0٥٥‏
‏اقا قد ہکی جرل اصلی نے ءا ذمبر۹۶۷۸ا سے ء کا *نسانٰی تقوقی کا عالی فشودہ منظو رکر کے اس کا اعلان عا مکل
امنصنات پر اس طشور کا مل سن درج ہے۔ اس تاندگی کارناے کے بعد ابی نے اپنے تام مگمبر لک پر زور
دیاکہ دہ بھی اپنے اپنے پا ال کا اعلان عامک رس اور ا سکی نش رو اشاعت می حضہلیں۔ ما يرکہ اسے نال
مقامات پر آویزا نکیا جائے۔ اور اص طور پر (گولوں انی ادارول میس اے پڑ ھکر سنایا جائے اور اس گا
تقصیلات واٹ مکی جائہ اود ا یمن مرآسی ملک یا علات ےکی ساس یحیشیت کے لواظ س ےکوقی انتیاز د برتا
جالے"
/content/processed/164.png,"0000 ادگ
8 17042:7111:7771777)
6 |۰,9 ۱۸۱۱۰۲
٭٤6‏ ۶۱۱ 6۱٥۱ء5‏
_-سسےہہ ہہ ہے ےس سی
اروو ریم ائحظطظ ثبان کی ساری روخ
آواڑوں کی ادگ یکر ہے۔ اروو کے
مروث بئاوٹ کے حاظ سے وردرچہ سادہ
اور اشکال کے اعتبار سے بس تعگم میں َ‫
اررو زان ١ے‏ الفاظ گی ناو ٹ گا ہثاء
4گ ‎“٠‏ 2 ا۱ح لگے .۔
‎٥‏ ہہ ہ ہہ ہہ ہہ ‎٠‏ و"
/content/processed/165.png,"رو .ھا کہ
یں لد ےرت :
۱ ×ط /
2 یھ
َٰ .یم ”ضص.>.
.۰ ا

نر ) ےسب
سے ہا ٴ ”کور
۱"
/content/processed/166.png,بلا ظا ط9 98 ۷ نا پا لا
/content/processed/167.png,"یناہ
0
‎٢‏ 0007
ہن0 امس
ہے
ےل سط و 3
مکی ول مق -۔
- مھا کاہیں ماج قعت ۔
سے ی ‏ مت -۔
َ و ا را َ
‎٠ ۱‏ پر ل ئ۷ مار
وا شرع ارب
مھے :
نت
1ے"
/content/processed/168.png,"رو .ھا کہ
یں لد ےرت :
۱ ×ط /
2 یھ
َٰ .یم ”ضص.>.
.۰ ا

نر ) ےسب
سے ہا ٴ ”کور
۱"
/content/processed/169.png,"وس فو .3س
کممسو‌ز -> وھ ےو
تس ہے"
/content/processed/170.png,"ےکن یا در با خرایت ما سرت گا
لذانحتبلەوِی ںون دس ککہ سال ال لغ ارد ژیار
سیپمالالے۔ گار میا جردامزاد اکتاب ال غٴ
و ۳ مگ مرل بے اٹ اما ولیک ڈوپی میں ۔
تو و نول کے پرشاد دک بنا
سد ور ہیں 29
او کے ملق * نیبرود کپ کر
اک اکا بب ہدارا ۳۱۳ نے لن علومت قلزاڈم
پل ای اب کی انٹول مسا انی
یرد خل کا رک رفار مو

یراک سکیل +س مغعل ر۷ /"
/content/processed/171.png,"نر ایق زدہ ٹاؤں سںگزر تے
عقت مل چڑجڑد بااثروز رشن کوبطل
جللری نی ااد خرن شہ ایک ٹیل برواقح
مر ار بفیرالی مرگ ن٣‏ (حاط کر
میںدراسبزال ہار یجامینڑغیوین
متل بڑےخضب کا زار ٥د‏ بی ہے۔"
/content/processed/172.png,"ےس ےر
وک و یہ
ہے 8 حےے_
سج 7ہ سے
۷ ٴ ‎٢)‏ دک
ہے کیھ:۔"
/content/processed/173.png,"۸۵0۲""
00۱/۸۰۷۷ 0 ۱ ۱ 1 1
‎""٠ ۱ ْ ٦ 0‏
ہت
‎١‏ ۴ ر6 ۳""
"" کان سے 6 0۸0(
کت

۷ ١ ۳٠ 0 ۱ 0ٰ ‏7ھ‎ / ۱ 7 6 ۱ ١
۲ 0
‏و تا‎ 1
‏ات‎ 020 1 7
07 ‏سے‎
‎0 ۷
۱ 7 ۱ ١ ۱ (0 ١ ( 1
00 ٰ (0۵ 0
١ ۲ ۱ 0
‏ٗ‌'""""۵ھ۸‎ ۱
7۷ ۷.۵"
/content/processed/174.png,"وس فو .3س
کممسو‌ز -> وھ ےو
تس ہے"
/content/processed/175.png,"+ ٍ ری : اف 7
‎٦ ۸.۰۲‏ ٍ 7
ند .۳ ا ےل
دنا رت لا سا اک ا امس لس

کر اہ )۱21 کے دم َ ‎١‏

ى کال ا اکا 0.0
ِ. 090 ار 00
‎٦. : ٦ 0‏ ا 7 701
8 ۷ ا ۳ ۱ نے ا
وروی جو رر ۰'۳ 1 ٰ 7 ِ
ا اف ہے ر٦‏ ہی

بین اک با یراکنا مان سے .1
ول چیز کیا ہے آپ ری جں جج )ا
او بت .ے 3
ا نا ۱ 75 اہ
/ : 23 :. 7

77 ]ےر 5
۱ ا ‎٠‏ ) ےتا ر7 5
3 7 عم یں اج )

‎٣٢‏ 1 ا ری
۲ ہہ
۷/۸ ...ٌ۴

‏6 :. ىآ ۱ے ے ‏ ھف و٦‏ در
7 ا سس لال ا
کہ 0 ا سی حر ا(0 و77۱ و"
/content/processed/176.png,"جمہور ہہ پاکتتان اٹھی طاقت سے
وریہ پاکستان اٹیسی طا3
وریہ پاکستان اٹیمی طا"
/content/processed/177.png,
/content/processed/178.png,"نٹ
آ دہ"
/content/processed/179.png,"ارات “صزارع دزن
توزلگر راو تا
ہر تک"
/content/processed/180.png,"_.×-.۔ ‏ مات اوظلومتد۔_ْ ""_
.اتل یہد ایہائشک پچ جع مگ سوک مجع هی
اس خطے رکاش لو دہ اع یہاں ایک تاج
انطام سکوعت موجور ہے بر الیداعلاق ج انان کیل پاری یش

جھاں یک لس حکعیت بت مھ وخ دا مھ زور
اقم اع مد اع تلادع وا مدکی تم
0 0 پر

اعت پائک محے ابا مات نی مع کے جات
ڈ۳ . مماد نیو ںا یم دہ نچوٹا پہ جج ن گے(
مک ٹ ہکا فیاد یمام لوک پاٹ ھپاگ ر5 __
سر مرو تہ"
/content/processed/181.png,"٦
‏ماگ ہج‎
‏وص ا ات ا‎
۰ ‏ریت‎"
/content/processed/182.png,"لے ۵2و۸ سی تی
صر نایب .تر ےلج صی نر
جلاتیے_"
/content/processed/183.png,"وو صصح ٣گ‏ ے ےش ےھ _(ٗیٛی.ی.-۰- یی ‎٠...‏ ھچ
‎٠ ۱ 2‏ .

گر ,0۵0ا۰۳۷۳ء.,

۱ ے گثہے۔؟ ۔_ -.-
۸ ۹ سژں

سے-صسعہ )پ٦‏ بل

.- . کش

...ا آپ یں پا لن یج اپ

مٌ۔ اراس مم ج

ح یکسج

کس کی یکریسون [ مع

۔ کیجا سا طط اسم لہ( می

سے اج

مو میروا مر ۷

لات ادس و 0رس بج 2

کی زیت پر رپپ می پھر را ا۵

۰ دا پا اسب بوا ارک )را 9و

3 سکس رسلھ وش لد

مم اوامگگزرمکہودسخڑیوےں ہہ ہی

]ا پ ۔۔۔ سسسسسسسستسستوم _ ر"
/content/processed/184.png,"رعز یس
رایت سزڈقے"
/content/processed/186.png,"یلان ما نے ین یچ اونفورغیرااسام
کن کا فا کے پیا دا
ز-زکی زار کے رت ک1
یل ( وم 2۱۰ ط۸۳ ٥27٥۸7ط7):‏
رفاک وو لاوز
0 ,کی رت ‎١‏
‏ور تن رد خك ض ہک دثتتالاہرغ:
زا ما نمی طز کے دای شا رک سا
ضز لک پا نگ نان خزبھکطت"
/content/processed/187.png,"ا کہرییں سے 2م
کسی"
/content/processed/188.png,"صمموہ وھ کے جو ہے
لندن(انیڑیک ڈینک) اگ رآپ سیات کے لے
بن لک جا جات ہیں لیکن اس کے انرایات
بروالشت نمی ںکر کت توا بآپ اپنا یہ شون اعتائی سے
داموں پوراگر کھت یں ہیونکہ ایرپورٹ راف رویب سانٹ
بویا (8م۸٥1٢)‏ نے دنا بھر کے ساط مقامات پ
آنے والے اخرابا تکا تجز کر کے سب سے سح بکہ
چادی ےءاورے پل بلٹان ےکا دارالگومت صئي ہے۔
ڈیلی مٹارگی راورٹ کے ماع ہوا کے ماہرین نے دنیا
پھر کے 4 مالک کے سیاضی متامات پر ہوٹل :یی اور
کھھانے وغیرہ کے اخراجا ت کا تجز یکر کے جایاہ ےکہ ان
4 اک میں صوفیہ سب سے ست جکمہ ہے۔
آلرکی لوگ لکوپسلی مہ نیٹ مج یچ رہے ہوں تو
انام می بھی بی ایک یز میں بد دن
ی٢[‏ ][2]"
/content/processed/189.png,"فلا لح ۔. کہہے
‎٠ ۱‏ لن ۔
ہی کش 3 کے
۲ جرزیب سس پلا کا نا ےء ایت
کے رد لوے پر جا ہوا ڑیلے۔۔۔ -"
/content/processed/190.png,"وی مووممنٹ کے قاندالطات صن اوراروواو_ لۓ والول

دافلہ تی کا دہ مسائل پرایک اہلاس بھی نہیں

اقاعدہ اظمارکردہی ہیں ۔ ایک اورمراسلہ کے بارے میں چنا تے
ڈالری قدرمی اضاف جولیا ام بین مل کک

اعمکرکیوں ول پورو اود طافی پاڈڈی قردمیں"
/content/processed/191.png,"صمموہ وھ کے جو ہے
لندن(انیڑیک ڈینک) اگ رآپ سیات کے لے
بن لک جا جات ہیں لیکن اس کے انرایات
بروالشت نمی ںکر کت توا بآپ اپنا یہ شون اعتائی سے
داموں پوراگر کھت یں ہیونکہ ایرپورٹ راف رویب سانٹ
بویا (8م۸٥1٢)‏ نے دنا بھر کے ساط مقامات پ
آنے والے اخرابا تکا تجز کر کے سب سے سح بکہ
چادی ےءاورے پل بلٹان ےکا دارالگومت صئي ہے۔
ڈیلی مٹارگی راورٹ کے ماع ہوا کے ماہرین نے دنیا
پھر کے 4 مالک کے سیاضی متامات پر ہوٹل :یی اور
کھھانے وغیرہ کے اخراجا ت کا تجز یکر کے جایاہ ےکہ ان
4 اک میں صوفیہ سب سے ست جکمہ ہے۔
آلرکی لوگ لکوپسلی مہ نیٹ مج یچ رہے ہوں تو
انام می بھی بی ایک یز میں بد دن
ی٢[‏ ][2]"
/content/processed/192.png,"8ا7۱ ٣٣ا‏ ایک متبول پلیٹ فارم ہے جہہاں صار شین ایک یا لہ پراردو نتتیق زس رضین

اردوفوشٹ ڈائون لوڈ کے بہت ری نآ یش جلاخ ش کر کت ہیں_ ارد وض تلق صرف آیک فونٹ اسٹائل می بللہ ایک

نافع ضاخت ے ج پاکستان اود نیا میں اردوز با نکی خوبصور یکی نما تو دگ یکر لے

اں ام ل٤ایڑشس‏ آپاردہ تلق فونٹس کے بارے میں ہ روہ معلوبات حا ص لک میں گے ججن بی ان کے

اتال, فواکراورانڑیں مفت ڈائن لو ڈکرنے کے طر یی شائل کیں۔ چا ےپ ڈ یزامن ہو ءکا ری ءطالب

علم بابش یہ مضفمو نآ پکواعخاد کے سا قح بہت بن فونٹف ختخ بکھرنے ٹیل درد ےگا۔ پک
‎0۲۷۱۱۵۲٥۱٤۶٤۲‏ س٦‏"
/content/processed/193.png,"4 ۵
_ روزناہدلگرنشتریہ 1
إ8 ۔مستتا
کا ہے ۔
۱ شکرنگداکھیلا کے بانکزی'
پریس ریئم
گزش یلو ںکاگرٹش کےلیڈ سای زی وذ ماب مذ ملا
۱ اکھد اجک رک داکیو نے ایک بر انس جس داع دیس
کےا سے تار منرت پ تی مان دا ہے امت بھی پذد
پان نک رگد گلا کے یا نکی کر ہے مھا وٹ اور
بے ابق
۱ سبی چس سیت
ا ان وو یا 6 ے ان
لن ٣ز‏ سےحہت بد ان کا لو
دنک جرتلا کی کیااک بھی می ٹیپ یی بجی ا
اپ شی یں میں سس یو ۱
ایض عامت ین رمود جن وش گ اک ما
اس کک لہس جہاں دی مسلان ھی ہیں کی پاس مس ران
یں بات ہیک حب بی مد نار سے بہت بجی طخ
کے
فض دم ہحرافھیظ یپ ایک
رعلہطی اق
کی و یک ای
۱ اکا کے من چک 4
ارس ری
کیک وی گار ےم ڈد ای ےپ ھی زکنےک تن یکریں۔
پریس سیکرٹری عبدالحمید کریم
مو گے"
/content/processed/194.png,"1 یف
ج ث0 ری
جیا
لضرق ‎۲٤٤٤‏
‏وست لو 0دت سےا
و
ی60 0 رر
پت كت اک
یی در لم یی ہے کی
کی پا تریب ۲9پ فمداندمی/ ڈو یھر
یس یج رم۶ ھک دم کی مم رف رع یتو
ورای وا یور عق سض می ک ھا کی
دجاس ول ام باب وو پہ نہ حول میں ے
لا بکرتے ہو ےکا کر اس گر ہیں کت بین گرم ان ےکی دک وت واتاے تی رسک
ںای قد جا جا ورڈ ا اق
عھج رآ کا ار ات می کا اہ ےن کہا کیل
یں ا و کرت ا سے کے
بی نک 1لیا مکرقی ہیی ج یں چا کسی ہے میا کک تج رم حصہ کچھ ےم در
ای وی حا ا کسی یں
ا جار کرد و ام ےل رر ےب ےد چک
۸
کون کرت ابد ےی ر19 یڈ کو وت"
/content/processed/195.png,"اکچ“ 3َ٣سئبَبٰتن‏ ہن ضس وت
سس
یرو١ج‏
پہ نما چیہ ‎٠‏ گ‫
سیک ی سن
دی لھا پک ای بد اق ۳
ری ھا می رع شا تام ول ا
یو دو و
ٍ سسساس مششست بے
یر ما ا ہین :
تپ
سیک رفا سر
: ات ےت
سو ما ور
4 ما ے رگگہ رو صسص
رم سس وس ا
یں کے مکل یں یس رک
رف و ف حا لس
لہ
س9أ/"
/content/processed/196.png,"ا
0 کے ری اس لی
1 گ۷ اس فی ای یی
۲ بین ”تیر پچ ن۲ 72
می اہ اکا ۶موی
لی ۱ ۶ و نر
7 ا
ُ ار ک 0 ۱
کت
وو ہے و سس ا
کت""
در کر ا
یر کاو پر کی کر انور
و
0ت""
لے وا ا ا
""۰م
لے ا رمآ ۶ ری
رت ّ
نے گر ومن و اط
و تل و :
َ۶ یوب 1 آپ ڈناگ
۲٭ثر ۔"
/content/processed/198.png,"ایک موی ین ایک ویش نف ہب مور ہے اعل نککر دی مد ئن یں
سے بک ف9 پچ کزنددے می یی ان کک انکر ہت تا جو
لبون مغ ےہ ائہوں لے جد رک ش روک وی جن آ اگ
لے ایک پچ رپ 10 10 :وپ کے جنے من فرید ےےآپ کا مس رو
گی تی ولیک مو یی تہ چد این بندر گی نہیں جا رقدار ج گیا قد
یں دقت مر نے اعو نل کہ اب دد یکر 20 دو پل بی ٹر ڈے گ۱ جن سے
یں خی تا مزب“ پدا ہدافود اک داع لزا لبون نے جو رک آرہتی سے م۸
روم گے چر نب نزر انا وھ نف مر آئے مود ون نے آے ہو ے ججر
کے اک بڑے ڈرے میں جیا 1300 جلدہ مغ د گی سے جب مجر نے
ںای رید فی یی صن ذ یھی قرو نے لا مل کت پیل 5ڈ راپ رد
گی حور بجر لے دن کت 0 رد کہ یہ ان یت می لی نے سرک بر
زا زوپ بر ینز یک ضرا کیا ود آنا× دافل (ھرو گر ا دی
:چو ہم اللہ م گی دوذ ذو شب چا گیا ود ا (مسلدرٹ لام ہک ال
انی فی مو شودگی یس نی ہسشدں نے یئ ں کو یئز ےتا
جارس بے ہے مس تس ا145 چاو ہیں جم اتاد نے تع سک ید
اقب و ما پل لخد
نا ںہ جب دی نے سے ے خر پش جا ید“
ال خوش ےو سا ارب کی ترک و
لے کے او تک یع رو وا ا وسر کون بر
۱ رر ےت
تم جن اكْ۸یٹ ۱"
/content/processed/199.png,"سس ل مم
سطصمے سے سسے ح ہت
سے_۔
ى۱ سہسااہے۔
سے َ‫ وڈ سو
۱ ۰
گمقردے×ر سس و
شیع وش
ا سو ہے
ا
, لپن سال یی
۔ او کور ۰ ئا ۰
سو سو
۱ سس سس ۱
: دی سیت ۱
کو ا 7
. تا اہ نر :
سد الکو ۱
اس تا دسر ہے 21
7یپ پا اط
کر ای
۷ھ ٭
. - رو
ما دا ہو ۰
کک مل وو .
ا سس
و و فو
كَْ ور امو کہ اعت با
و سے
ہیں او 7۲
پ طز ہے"
/content/processed/200.png,"رس ما
سی ہو یں دص کر
رلک لی یں تمہ ری
دی ےو مور زم ہرم
یم یپ پٹ ار
ےک ی یراک یں می

تاب ض ۱م چا سیپ
۷ رر سے ور نے سی ہے"
/content/processed/201.png,"7
ال گے تس
مس 5 ‎٢‏
‏ا را کم“ .-
۸ نے7 رس در 7 کک گ۔
‎٠‏ کی نس
گر ور مائریں ا و
و
ٍ‌ 0777
۶ تی2 و و و کرو
ود ا
پش دی 1 رک ۰ت
.20
ا
"" رر کاو یں .7
۳0 بے کج- کافبك وی
اخ
و ۳"
/content/processed/202.png,".""ےھ ‌
۱ رکف اض پرازیر
کر پاش کساقاھ مہ را و یک
سی ھمنھ تدج پ روص بی رے
ار
و ا سک کا ا و ےک وع را
ا یج کی یں
رر ہی"" عم اپ کا
7 تد سد مر رھ تھے لے دہیں
ر7 تا مھ عون تو
لق متخ کو ےم کس ل*
س رر وھ سرد انتا مین
7 سا ساد متوگ ملیف
ل“ یں کور سدق ویپ مر
وم۸ ب٘ة5ھفبدٹۃ ردام
: تی داش کی پا مم ۸ای سم ڑآ سے بی وہل ۱
ح٠‏ پا
‎٠ِ‏ مع دب سد کا دیس پوھد مھ مس ماع
ِ لگ ا ملاس دی تی 1
مسم کھپ د ہم ایک یمیس ریچ دی ہل یت ۱
کی
تو لی مب پگ کرد ھی
سس اکا
اے ‏ مس سس پ شس سمش
٣بس‏ سس ےسج سے سے
‎٢‏ اہم ے_ے__ وبھىسس×ىطحہًھ جج ۔ ےے
کے.
‎٠‏ ےت ۱
90
6 ۴ چ- جا ‎٦‏ 0
لہ نے “۔ _ عصبپ 7"
/content/processed/203.png,"2 .
‎٠‏ یسوی مور
٘ 2 ست کاو اسسبارو زی
۱ فو و و ور
2 ۱ وہ رکید تد
ِ٭ھ
کرے! 00000 --
تعاس
لد سور
‎٠‏ ںا سا
: یں ا ای
ری دی وق
آصا۔ تقر"
/content/processed/204.png,".7 50""
ہبہ
صا ہم 7
سی شی
صحسم کے
موس سی وت |/
دا ںوک
ی0 ہس
سیت اپ دید
مع میم
ےہ
مت کک کلم سے"
/content/processed/205.png,"سس ل مم
سطصمے سے سسے ح ہت
سے_۔
ى۱ سہسااہے۔
سے َ‫ وڈ سو
۱ ۰
گمقردے×ر سس و
شیع وش
ا سو ہے
ا
, لپن سال یی
۔ او کور ۰ ئا ۰
سو سو
۱ سس سس ۱
: دی سیت ۱
کو ا 7
. تا اہ نر :
سد الکو ۱
اس تا دسر ہے 21
7یپ پا اط
کر ای
۷ھ ٭
. - رو
ما دا ہو ۰
کک مل وو .
ا سس
و و فو
كَْ ور امو کہ اعت با
و سے
ہیں او 7۲
پ طز ہے"
/content/processed/206.png,"ا.تے نت کی
۱
أَِق خالینگ هیٰأُرممْھا(ىر-ای ذاہمیں
تھے ل۷ل پا)
ارب ہت سے الاب کر 7ش وا کید ل:
لف ےا رک شر جک وڈ لک کون ری
اب “رت تےحخطظ بآو7+الخْ مان ےگ ط یا
کر کا رج کان جن ہگ زی
خری اتی ےلیب وی مک
یمام کے دا ے ال نی مرکا 7
ا انس جو گال بکزد تی :سے اھ مان ش وط ب؟
رت ماگ سے یں چٹ
لد کے بھاہے زنر میں نکوالہ نے ونگج ۴ نس یوک
تگال کک اھ ہو اوران کا زی را دی دا ۷
یی مالیت وو یں خل 7ء"
/content/processed/207.png,"--
یی ...جج
تح

ہی لا
ےت
کوک ور ۰ ۰ مم لک
چھت
ہہت
آ بت کک
ہت
ت
کک 3 ا
نات ہک یا و تج
تناک 7 رای خیرو کا :ححت کی
ہے سو یقت یک اب
لے نی
کہ ا تد مت
ھت
ث وت ای۳ ۱2۰ رگ
مم ' کس ہوا .
رگ حت ا ِ کے ‎٠‏
‎٠‏ ا کے ےھ رج ا
‎٤‏ - سا ہہ
َ رز ‎٦ 7 ٦‏ ._ پا 7 چھود نل پر بر
1 کت
. وت کے
یا تہ
ا
رہہ یمم
میں ان یز"
/content/processed/208.png,"مارین ...اگ اقوالہ
سر ان ۔""_ زماں اط

گل لرہزرگیں سے ردایت ہے اکا کی لڑا یکا
آمازشادی با ور رو بی ہکا تھا۔ جب الا
ےت ۶7
کرا اق وہ دوقیرلنی.....ایاں نے اپ سےشکو وکیا دہ
کن خرن اٹاے بر تار ہو گئے کرای روکریں ہے۔
اماک یکودوبارہ چی فکرا ایا تو ابا کا گرا ناد
وی دا رس نک میں از یں
گی جا کر ابا کے بات عر ایلیا ا کک مارگ ا کددبال
ساونشان بی گیا پز رک گی بات برا لی ین
گرنا رجا ےک رشان ااکے مات پرتاعال موجمد ے٠‏

اہ ماس ہنددلای مرا کے اج
( ںوت ...نا یں ٹا میسن )
‎٠‏ اتراءسرور....ڑ یىی مان"
/content/processed/209.png,"ہے ساس ۰
ہا ہے گثیم سےا
مامتا کرت لاہ

ہے کی سا ے نے

می یکم ہی تا یک ینیع کت لیا م
از پیلد نے مض جئ بھی فو زی پہرط ری لو فک ارح کو اضک یع یچارک
راوگ ایم ون دیدرت سی
زی زظہبل ہف یک ت٭وں خبر زم ل جنیر
یدک میا جس چو کک ہد بی ےکا
مق کاشوں ِ۳ ہہ

خزرب پبظھ اہ عذظراانچ وم پنڈآھی
کا کھت پا جآ پک یملز نا جا ےتیپ شاباش گند ف7
یپا ےکی 7ن ےکپ بی ہیں نس یوق دید5ا مج سازظر
شرب رامک اتی آپ۷ بات میڈ او( جہ
پاپ جیا فئال فلا نف بد :لا

فغتخ تر تر اعد لی مز رو فارت یہ
ہ. عینرقاوفلل__ لوت
چک ہہ ہو شس
خی تا سب پآ اوس امرف تر ول"
/content/processed/210.png,"ْ اہ قد کا کا ا اک ایا
جب چا پا شا ا چیک پ کو رس پرعلی بکاع کیا جا نکر
ٍُ ول زی وو ررقت طلب یا در ےل را ٹیپ سے اریت .
٘ وب ہا رخف وک ۱أ
لص رے| یا مز وف وع وس تیاہن بلک جوا زات جے
ا کا یش کو وا بات ک
عم و ناے ود وسرے بس سے ےکا ےکس بکوتا لیب
کے رز کات کر ےکا اس انیب
او+یژیو+ سد وجوہے+ہدو+و+رد دیو س دوجو ری یدید ی۶ یدددھد دس سرد دہ"
